s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
213.4239222,30.9582569,19.7023282,2.395341,-0.111106,9.3322753,1.126169
215.4185383,29.4425688,18.388884,2.1772354,-0.1029162,9.5699484,1.272346
217.4131543,27.6787987,17.41608,1.9730307,-0.0978839,9.8315612,1.4660764
219.4077704,25.780023,16.8055968,1.7958084,-0.0825253,10.1246292,1.5995962
221.4023865,23.8006928,16.5161581,1.6402063,-0.0710876,10.4350025,1.7321752
223.3970026,21.8129007,16.5094999,1.5117465,-0.0607432,10.7610095,1.8634081
225.3916187,19.834979,16.7443016,1.3951741,-0.0558148,11.1010312,1.9173382
227.3862348,17.8968027,17.198982,1.2862913,-0.0536176,11.4403497,1.9124283
229.3808509,16.0154621,17.8589519,1.1810591,-0.0520507,11.7690578,1.855003
231.375467,14.2104507,18.7119483,1.0778582,-0.0510476,12.0793526,1.7812561
233.3700831,12.5032893,19.7428099,0.9777215,-0.0496304,12.369988,1.7081007
235.3646992,10.9054891,20.9381161,0.8797571,-0.0483903,12.6424133,1.6335059
237.3593153,9.4319475,22.2805856,0.7843758,-0.0474661,12.8975598,1.5694845
239.3539314,8.0924488,23.7559022,0.6900863,-0.0471291,13.1380397,1.5070019
241.3485475,6.8955834,25.3518132,0.5972383,-0.0459984,13.3648744,1.4415897
243.3431636,5.8502811,27.0505229,0.5063003,-0.0451751,13.5783174,1.1596737
245.3377797,4.9627098,28.8354171,0.4167687,-0.0447476,13.7476147,0.8636754
247.3323958,4.2380093,30.6919652,0.3275185,-0.0448371,13.8723579,0.5725189
249.3270119,3.6819266,32.6075224,0.2372546,-0.0456868,13.9544338,0.2917157
251.321628,3.3025405,34.5638639,0.1459815,-0.0453548,13.9960689,0.0275879
253.3162441,3.1010939,36.5462684,0.0576512,-0.0406998,14.0,0.0
255.3108601,3.0566198,38.5404359,-0.0078151,-0.0249648,14.0,0.0
257.3054762,3.1121411,40.515755,-0.0442055,-0.0120496,14.0,0.0
259.3000923,3.2172585,42.50251,-0.0607709,-0.0099882,14.0,0.0
261.2947084,3.3657809,44.5144311,-0.0893207,-0.0180954,14.0,0.0
263.2893245,3.5828758,46.5030606,-0.1296397,-0.0226986,14.0,0.0
265.2839406,3.8914965,48.4835991,-0.1802418,-0.0237644,14.0,0.0
267.2785567,4.2861201,50.4277673,-0.2164333,-0.0121791,14.0,0.0
269.2731728,4.7228759,52.371056,-0.2171352,0.0127603,14.0,0.0
271.2677889,5.1096872,54.3171967,-0.1682178,0.0337298,14.0,0.0
273.262405,5.3691645,56.3015546,-0.0877325,0.0459743,14.0,0.0
275.2570211,5.4539502,58.2903895,0.0014781,0.0436306,14.0,0.0
277.2516372,5.3623572,60.3007386,0.0897134,0.0437921,14.0,0.0
279.2462533,5.0973317,62.2711348,0.1786175,0.0466359,14.0,-0.3255673
281.2408694,4.6426846,64.2457197,0.2738584,0.0470338,13.9535385,-0.4859619
283.2354855,4.0187332,66.1204508,0.3695985,0.0487216,13.8838979,-0.6287269
285.2301016,3.2300226,67.9176262,0.4541653,0.0450466,13.7932768,-0.9762763
287.2247177,2.2521975,69.6631262,0.5768565,0.074065,13.6513696,-1.4407399
289.2193338,1.0535838,71.259517,0.7052115,0.057485,13.439213,-1.515708
291.2139499,-0.3172297,72.6982633,0.8145346,0.0485238,13.2123402,-1.5959171
293.208566,-1.8067476,73.9942978,0.8902113,0.0391243,12.9691731,-1.5204991
295.203182,-3.4256846,75.1824672,0.992298,0.0605893,12.7331781,-1.2578973
297.1977981,-5.1582044,76.1589193,1.1284476,0.0777799,12.5345834,-0.8613107
299.1924142,-7.0355637,76.8570681,1.3081548,0.0962465,12.3967662,-0.4132648
301.1870303,-8.9981706,77.1878989,1.4988285,0.0944,12.3300934,-0.0430788
303.1816464,-10.9869381,77.1504115,1.6757692,0.0819004,12.3231227,-0.2579027
305.1762625,-12.9590278,76.782951,1.8319716,0.0741113,12.2813077,-0.6257318
307.1708786,-14.8598653,76.1278422,1.9703685,0.0650675,12.1792582,-1.1205313
309.1654947,-16.6587404,75.2277218,2.0967747,0.0575612,11.9943432,-1.5307345
311.1601108,-18.2990581,74.1602894,2.192595,0.0404596,11.7370275,-1.7988369
313.1547269,-19.8705451,72.9202748,2.289888,0.0545199,11.427241,-1.5463735
315.149343,-21.27851,71.531489,2.419053,0.0826206,11.1540573,-1.1697606
317.1439591,-22.4514048,69.9184903,2.6155305,0.1093144,10.9428765,-0.496758
319.1385752,-23.2444121,68.0883717,2.8577628,0.1263892,10.8519521,0.3170963
